person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
26.0,0,111724.0,4,13000.0,10.99,0.12,3.0,588,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,0,86601.0,0,11027.0,12.28,0.13,3.0,505,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1,78923.0,2,8000.0,6.79,0.1,3.0,578,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22.0,1,27567.0,1,8500.0,10.73,0.31,4.0,642,1,0,1,0,0,0,0,1,0,0,0,0,1,0
26.0,0,41908.0,3,10657.0,12.07,0.25,9.0,606,1,0,0,0,1,0,0,1,0,0,0,0,0,1
31.0,1,39217.0,11,6000.0,11.6,0.15,9.0,658,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26.0,1,82971.0,0,24636.0,9.51,0.3,4.0,647,1,0,0,0,1,0,0,0,0,0,0,0,0,1
27.0,0,88556.0,5,20097.0,12.9,0.23,4.0,638,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23.0,0,47695.0,3,1234.0,13.16,0.03,3.0,666,1,0,0,0,0,1,0,0,0,0,0,1,0,0
27.0,1,58607.0,4,3000.0,5.79,0.05,6.0,606,1,0,1,0,0,0,0,0,1,1,0,0,0,0
30.0,0,33949.0,6,7000.0,8.59,0.21,8.0,631,0,0,0,0,0,1,0,0,1,0,0,1,0,0
30.0,1,181301.0,7,3979.0,9.02,0.02,5.0,694,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25.0,0,179943.0,1,7112.0,10.09,0.04,3.0,632,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23.0,1,51384.0,2,5388.0,11.69,0.1,4.0,669,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0,97040.0,2,6000.0,8.34,0.06,4.0,551,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,0,87427.0,19,15000.0,12.64,0.17,16.0,684,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,0,94429.0,0,12000.0,6.36,0.13,4.0,544,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,0,76259.0,3,7332.0,8.58,0.1,5.0,658,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,0,181303.0,6,8000.0,11.85,0.04,6.0,613,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24.0,0,37579.0,3,5000.0,7.75,0.13,2.0,651,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28.0,1,48954.0,5,3200.0,10.25,0.07,5.0,632,1,0,1,0,0,0,0,0,0,0,0,0,0,1
28.0,0,97211.0,4,7412.0,12.63,0.08,10.0,705,1,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,0,15015.0,7,1000.0,10.6,0.07,3.0,659,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,0,81630.0,4,7528.0,14.57,0.09,4.0,684,1,0,1,0,0,0,0,0,1,0,0,1,0,0
34.0,1,132495.0,5,6000.0,9.02,0.05,6.0,581,1,0,1,0,0,0,0,0,0,1,0,0,0,0
32.0,1,121168.0,9,7000.0,7.53,0.06,10.0,610,1,0,0,0,0,1,0,0,0,0,1,0,0,0
53.0,0,55455.0,29,5961.0,12.35,0.11,22.0,597,1,0,0,0,1,0,0,0,0,0,0,0,0,1
22.0,1,57475.0,0,7000.0,7.16,0.12,4.0,650,1,0,1,0,0,0,0,0,1,0,0,0,0,1
32.0,0,59800.0,8,5000.0,13.82,0.08,7.0,561,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,0,48985.0,1,7200.0,10.92,0.15,5.0,622,1,0,1,0,0,0,0,0,1,1,0,0,0,0
25.0,1,240767.0,6,2815.0,9.16,0.01,3.0,554,1,0,1,0,0,0,0,0,0,0,0,0,1,0
29.0,0,63127.0,10,1900.0,11.49,0.03,7.0,649,1,0,1,0,0,0,0,0,0,0,0,0,0,1
31.0,0,89807.0,11,15000.0,11.25,0.17,7.0,521,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24.0,1,60864.0,2,2966.0,7.29,0.05,3.0,596,1,0,0,0,1,0,0,0,1,0,0,0,0,0
37.0,0,46811.0,13,6000.0,14.28,0.13,17.0,627,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,0,66918.0,0,10000.0,7.76,0.15,4.0,545,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33.0,0,50149.0,10,10400.0,8.72,0.21,9.0,572,1,0,0,0,1,0,0,0,1,0,0,0,1,0
28.0,0,109823.0,3,16573.0,10.12,0.15,5.0,626,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23.0,1,121319.0,5,12000.0,13.57,0.1,3.0,696,1,0,0,0,0,1,0,0,1,1,0,0,0,0
26.0,1,26606.0,1,1580.0,11.03,0.06,7.0,419,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,0,37425.0,0,1000.0,8.0,0.03,2.0,644,0,0,1,0,0,0,0,0,1,1,0,0,0,0
41.0,0,86429.0,21,12000.0,10.85,0.14,15.0,674,1,0,0,1,0,0,0,0,1,0,0,0,1,0
37.0,1,79070.0,17,12000.0,14.92,0.15,14.0,614,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27.0,0,156854.0,3,3083.0,11.11,0.02,8.0,665,1,0,0,0,1,0,0,0,0,0,0,0,1,0
26.0,0,46747.0,4,3901.0,7.92,0.08,3.0,596,1,0,1,0,0,0,0,0,0,0,1,0,0,0
23.0,0,57441.0,4,7000.0,11.11,0.12,4.0,680,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27.0,1,47379.0,5,5918.0,9.21,0.12,4.0,614,1,0,0,0,0,0,0,0,1,1,0,0,0,0
37.0,0,48949.0,15,5000.0,11.1,0.1,13.0,635,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23.0,1,72831.0,0,15000.0,15.91,0.21,3.0,582,1,0,0,0,0,1,0,0,1,0,0,0,1,0
23.0,0,75780.0,0,2026.0,14.4,0.03,2.0,673,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33.0,1,192927.0,12,7500.0,11.11,0.04,9.0,703,1,0,0,0,0,0,0,0,1,1,0,0,0,0
26.0,0,117061.0,2,6942.0,9.59,0.06,4.0,544,1,0,1,0,0,0,0,0,1,0,0,0,0,0
34.0,1,216986.0,13,14192.0,8.39,0.07,7.0,649,1,0,0,0,0,1,0,0,0,0,0,1,0,0
36.0,1,38342.0,13,6576.0,5.68,0.17,11.0,655,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27.0,0,101874.0,3,7212.0,10.92,0.07,10.0,644,1,0,1,0,0,0,0,0,0,0,0,0,0,1
36.0,0,45229.0,14,6000.0,11.32,0.13,8.0,709,1,0,1,0,0,0,0,0,1,0,0,1,0,0
24.0,1,87293.0,0,17907.0,8.61,0.21,3.0,630,1,0,0,0,1,0,0,0,1,0,0,0,0,1
22.0,0,79498.0,0,4000.0,7.44,0.05,4.0,609,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,1,58120.0,11,23786.0,12.32,0.41,9.0,671,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,29672.0,1,8000.0,5.99,0.27,4.0,664,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28.0,1,59524.0,6,8500.0,10.89,0.14,10.0,582,1,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,1,79037.0,3,9600.0,11.98,0.12,3.0,689,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,0,97421.0,1,3600.0,12.36,0.04,4.0,661,1,0,0,0,0,1,0,0,1,0,0,0,0,0
23.0,0,58551.0,2,2400.0,10.77,0.04,4.0,571,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35.0,1,68994.0,14,12000.0,12.33,0.17,11.0,675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,1,49247.0,6,19200.0,9.91,0.39,8.0,717,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,0,30810.0,4,8945.0,7.02,0.29,4.0,686,1,0,0,0,0,0,0,1,0,1,0,0,0,0
34.0,0,104499.0,12,10000.0,10.71,0.1,12.0,615,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,1,207497.0,7,12000.0,11.49,0.06,4.0,659,1,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,0,105490.0,0,20000.0,13.75,0.19,4.0,546,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,1,60924.0,4,2000.0,11.04,0.03,6.0,697,1,0,0,1,0,0,0,0,1,0,0,0,0,1
35.0,0,87428.0,10,12888.0,6.47,0.15,7.0,664,1,0,0,0,1,0,0,0,0,0,0,1,0,0
26.0,1,91318.0,6,8000.0,14.92,0.09,5.0,590,1,0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,1,79749.0,0,16800.0,11.28,0.21,2.0,632,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25.0,0,51450.0,1,6000.0,12.48,0.12,3.0,661,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35.0,0,70632.0,12,7500.0,11.61,0.11,14.0,703,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31.0,0,54991.0,7,9000.0,12.94,0.16,6.0,574,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,1,66896.0,7,18000.0,13.75,0.27,6.0,658,1,0,0,0,0,1,0,1,0,0,0,0,1,0
26.0,1,34023.0,4,2221.0,12.47,0.07,4.0,636,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26.0,1,152320.0,2,14970.0,8.24,0.1,4.0,602,1,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,1,37218.0,3,6000.0,11.62,0.16,2.0,694,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32.0,0,84893.0,8,11233.0,9.26,0.13,6.0,681,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31.0,1,109905.0,10,12000.0,8.21,0.11,6.0,570,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,1,55070.0,6,7000.0,12.6,0.13,8.0,630,1,0,0,0,1,0,0,0,1,0,0,0,0,1
29.0,1,25018.0,7,5000.0,6.7,0.2,7.0,695,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26.0,0,90871.0,1,9600.0,9.78,0.11,4.0,631,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40.0,1,115262.0,15,5000.0,10.65,0.04,16.0,583,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,1,22006.0,5,2544.0,13.66,0.12,8.0,668,1,0,0,0,0,1,0,1,0,1,0,0,0,0
30.0,0,104837.0,5,14898.0,8.96,0.14,9.0,567,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,0,54024.0,3,10000.0,10.47,0.19,4.0,482,1,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,0,94569.0,0,8000.0,6.62,0.08,3.0,702,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,0,94637.0,2,5000.0,12.1,0.05,3.0,588,1,0,0,0,1,0,0,0,0,0,1,0,0,0
23.0,1,54818.0,0,5000.0,10.63,0.09,4.0,603,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24.0,0,35994.0,3,2500.0,9.48,0.07,3.0,588,0,0,0,0,1,0,0,0,0,0,0,0,1,0
43.0,0,61086.0,19,4500.0,10.69,0.07,16.0,661,1,0,0,0,0,0,0,0,1,1,0,0,0,0
30.0,0,74306.0,6,9000.0,11.08,0.12,6.0,663,1,0,0,0,0,1,0,1,0,0,0,0,0,1
27.0,0,98721.0,3,6000.0,8.36,0.06,5.0,710,1,0,1,0,0,0,0,0,0,0,1,0,0,0
24.0,1,48886.0,0,1000.0,7.3,0.02,3.0,537,1,0,0,0,1,0,0,0,1,1,0,0,0,0
28.0,1,59193.0,3,12000.0,12.87,0.2,8.0,653,1,0,1,0,0,0,0,0,1,0,0,0,0,1
32.0,0,45540.0,7,4943.0,11.17,0.11,7.0,701,1,0,1,0,0,0,0,1,0,1,0,0,0,0
22.0,1,43537.0,0,2161.0,7.5,0.05,2.0,597,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25.0,1,55022.0,1,7500.0,8.86,0.14,3.0,627,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23.0,1,49003.0,2,7500.0,12.05,0.15,4.0,649,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24.0,0,103025.0,0,25000.0,11.01,0.24,4.0,629,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23.0,0,46297.0,0,5000.0,11.58,0.11,4.0,664,1,0,1,0,0,0,0,0,1,0,0,1,0,0
24.0,0,120695.0,1,6000.0,5.77,0.05,3.0,632,1,0,0,0,1,0,0,0,0,0,0,0,0,1
26.0,1,58002.0,5,12000.0,9.07,0.21,5.0,635,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.0,0,83889.0,0,6554.0,6.71,0.08,3.0,584,1,0,1,0,0,0,0,0,1,0,0,1,0,0
28.0,1,181032.0,6,10000.0,10.5,0.06,10.0,631,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24.0,0,90850.0,0,2000.0,9.99,0.02,4.0,615,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29.0,1,87755.0,3,28424.0,14.17,0.32,10.0,534,1,0,1,0,0,0,0,0,0,0,0,0,0,1
32.0,0,84704.0,6,4503.0,8.07,0.05,8.0,612,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,52734.0,1,10000.0,12.13,0.19,4.0,599,1,0,1,0,0,0,0,0,1,1,0,0,0,0
30.0,1,41808.0,6,1969.0,14.13,0.05,6.0,652,0,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,0,74913.0,0,11200.0,7.56,0.15,4.0,665,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,0,136599.0,4,17961.0,12.2,0.13,5.0,738,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31.0,0,124504.0,8,14868.0,10.87,0.12,7.0,545,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,0,72324.0,1,6000.0,11.2,0.08,3.0,560,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29.0,0,152213.0,6,6226.0,9.69,0.04,8.0,669,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,1,39446.0,0,9542.0,13.03,0.24,4.0,702,1,0,0,0,0,1,0,0,0,1,0,0,0,0
26.0,0,133098.0,6,8000.0,14.3,0.06,2.0,684,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,0,78909.0,15,15000.0,10.67,0.19,17.0,558,1,0,0,0,1,0,0,0,0,0,0,1,0,0
24.0,0,55250.0,1,9044.0,7.25,0.16,4.0,469,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,0,55051.0,5,4000.0,11.6,0.07,2.0,587,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,0,59819.0,0,2416.0,7.31,0.04,5.0,645,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23.0,0,51298.0,3,8400.0,14.3,0.16,5.0,605,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24.0,1,75392.0,4,10000.0,13.7,0.13,3.0,607,1,0,0,0,0,0,0,0,1,1,0,0,0,0
25.0,0,52217.0,1,12000.0,11.4,0.23,3.0,515,1,0,0,0,1,0,0,0,1,0,0,0,0,0
24.0,0,72499.0,2,3000.0,7.92,0.04,4.0,696,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,0,65834.0,1,10982.0,5.64,0.17,3.0,586,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,0,72872.0,2,7000.0,8.43,0.1,3.0,654,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,0,54844.0,1,10000.0,10.14,0.18,4.0,666,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,47040.0,0,1000.0,11.49,0.02,3.0,681,0,0,1,0,0,0,0,0,1,1,0,0,0,0
35.0,1,94498.0,11,10000.0,7.35,0.11,8.0,670,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0,241119.0,1,12000.0,12.68,0.05,2.0,643,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,0,93616.0,0,3000.0,9.41,0.03,3.0,620,1,0,1,0,0,0,0,0,0,0,0,0,0,0
39.0,0,47070.0,16,3000.0,11.07,0.06,16.0,611,1,0,1,0,0,0,0,0,1,0,0,0,0,0
37.0,1,46631.0,16,6000.0,13.26,0.13,17.0,697,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24.0,1,48805.0,3,7000.0,11.34,0.14,2.0,649,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,120678.0,0,7000.0,6.73,0.06,3.0,629,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,0,151124.0,10,20000.0,11.13,0.13,11.0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,1,93411.0,7,22000.0,7.09,0.24,4.0,611,1,0,0,0,1,0,0,0,0,0,1,0,0,0
23.0,1,44248.0,1,11068.0,6.89,0.25,3.0,664,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28.0,0,44019.0,1,3258.0,8.08,0.07,5.0,615,1,0,0,0,1,0,0,1,0,0,0,0,1,0
29.0,1,91715.0,6,13094.0,10.2,0.14,8.0,664,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,1,36830.0,4,1638.0,14.97,0.04,4.0,536,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24.0,1,107110.0,3,5000.0,13.48,0.05,4.0,610,1,0,1,0,0,0,0,1,0,1,0,0,0,0
38.0,0,61116.0,20,10000.0,11.01,0.16,15.0,651,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,1,64393.0,6,15000.0,7.53,0.23,5.0,653,1,0,0,0,1,0,0,0,1,0,0,0,1,0
38.0,1,63381.0,14,14000.0,11.19,0.22,12.0,679,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24.0,0,63328.0,1,4800.0,10.43,0.08,2.0,634,1,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,1,29861.0,1,5000.0,10.11,0.17,4.0,441,1,0,0,0,1,0,0,0,1,0,0,0,0,0
25.0,1,72809.0,6,8400.0,16.66,0.12,3.0,634,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,1,82773.0,11,14088.0,13.4,0.17,11.0,656,1,0,1,0,0,0,0,0,1,0,1,0,0,0
22.0,0,48853.0,0,6000.0,12.1,0.12,4.0,580,1,0,0,0,1,0,0,0,1,1,0,0,0,0
22.0,0,30930.0,0,5000.0,6.03,0.16,3.0,645,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28.0,0,50186.0,7,2000.0,13.43,0.04,8.0,637,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29.0,1,108945.0,4,4110.0,9.71,0.04,5.0,652,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32.0,0,42374.0,8,1908.0,12.76,0.05,7.0,665,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29.0,0,73731.0,3,8642.0,8.29,0.12,7.0,669,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,0,69542.0,9,22612.0,9.79,0.33,8.0,617,1,0,0,0,1,0,0,0,0,0,0,0,1,0
30.0,0,47592.0,6,2314.0,8.91,0.05,8.0,540,1,0,1,0,0,0,0,0,1,0,0,0,0,0
29.0,0,26682.0,5,1464.0,11.04,0.05,7.0,678,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26.0,1,44028.0,1,6000.0,9.73,0.14,4.0,626,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0,53717.0,0,10000.0,12.74,0.19,2.0,630,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26.0,1,145127.0,1,8000.0,10.55,0.06,3.0,674,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,0,138900.0,0,5000.0,10.74,0.04,3.0,566,1,0,1,0,0,0,0,0,0,0,1,0,0,0
28.0,0,58638.0,5,14249.0,11.64,0.24,6.0,570,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,0,44169.0,1,4000.0,6.07,0.09,3.0,628,1,0,0,0,1,0,0,0,0,0,0,1,0,0
30.0,1,145275.0,6,12000.0,11.0,0.08,6.0,558,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24.0,0,104383.0,1,10000.0,11.41,0.1,3.0,678,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,1,84246.0,0,4800.0,10.75,0.06,2.0,652,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,0,38315.0,5,6400.0,7.71,0.17,4.0,644,0,0,0,0,1,0,0,0,1,1,0,0,0,0
33.0,1,77890.0,11,15000.0,10.27,0.19,8.0,640,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,1,150555.0,4,8000.0,8.07,0.05,9.0,716,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27.0,1,70734.0,5,4654.0,12.55,0.07,9.0,641,1,0,1,0,0,0,0,0,1,1,0,0,0,0
28.0,0,150809.0,6,15000.0,12.69,0.1,5.0,638,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29.0,0,147154.0,4,11200.0,6.7,0.08,8.0,650,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,0,121724.0,0,6000.0,5.93,0.05,4.0,638,1,0,0,0,1,0,0,0,0,0,0,0,1,0
33.0,0,105433.0,5,2429.0,7.83,0.02,5.0,631,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22.0,0,54892.0,0,5000.0,7.26,0.09,4.0,609,1,0,1,0,0,0,0,0,0,1,0,0,0,0
23.0,1,104450.0,0,16000.0,11.95,0.15,3.0,624,1,0,0,0,1,0,0,0,0,1,0,0,0,0
29.0,0,137542.0,7,25953.0,8.61,0.19,6.0,658,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31.0,0,36711.0,7,2943.0,10.53,0.08,7.0,657,1,0,1,0,0,0,0,0,1,0,1,0,0,0
25.0,0,67297.0,4,9943.0,6.39,0.15,3.0,614,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22.0,0,42826.0,0,3600.0,11.8,0.08,3.0,659,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,1,65968.0,0,3000.0,11.01,0.05,4.0,663,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37.0,1,72907.0,14,7000.0,6.58,0.1,12.0,686,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26.0,0,69295.0,2,8000.0,6.4,0.12,5.0,666,1,0,1,0,0,0,0,1,0,0,1,0,0,0
35.0,1,41829.0,10,5881.0,12.91,0.14,12.0,631,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28.0,0,74248.0,3,12000.0,8.57,0.16,6.0,691,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29.0,0,24972.0,7,5500.0,12.69,0.22,6.0,684,0,0,1,0,0,0,0,0,1,1,0,0,0,0
31.0,0,25743.0,8,7203.0,11.46,0.28,6.0,566,1,0,0,0,0,0,0,1,0,0,0,0,0,1
61.0,0,102875.0,41,9000.0,10.0,0.09,22.0,605,0,0,0,0,1,0,0,0,1,0,1,0,0,0
25.0,1,96927.0,1,18000.0,6.2,0.19,3.0,657,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27.0,1,97166.0,3,4000.0,11.89,0.04,7.0,622,1,0,0,0,1,0,0,0,1,1,0,0,0,0
27.0,1,38214.0,6,4000.0,10.49,0.1,4.0,558,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30.0,1,78455.0,10,15000.0,11.83,0.19,10.0,652,1,0,0,0,1,0,0,0,0,1,0,0,0,0
30.0,1,192742.0,6,8204.0,12.28,0.04,7.0,565,1,0,0,0,1,0,0,0,1,1,0,0,0,0
39.0,0,72859.0,17,3600.0,6.03,0.05,11.0,688,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,1,77908.0,5,7145.0,8.52,0.09,9.0,693,1,0,1,0,0,0,0,0,0,0,0,1,0,0
34.0,1,70209.0,9,6000.0,10.14,0.09,7.0,667,1,0,0,1,0,0,0,0,1,0,1,0,0,0
33.0,1,130406.0,8,7000.0,9.34,0.05,11.0,575,1,0,1,0,0,0,0,0,0,0,1,0,0,0
36.0,0,70585.0,11,15000.0,10.57,0.21,11.0,661,1,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,1,73115.0,0,4000.0,14.02,0.05,2.0,541,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,1,33552.0,0,7923.0,9.36,0.24,4.0,608,1,0,0,0,1,0,0,0,0,0,0,0,0,1
27.0,1,123098.0,5,10000.0,8.43,0.08,3.0,675,1,0,1,0,0,0,0,0,0,0,0,0,1,0
37.0,1,84661.0,14,8000.0,9.72,0.09,9.0,668,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,0,57698.0,0,10995.0,10.64,0.19,4.0,560,1,0,0,0,1,0,0,0,1,0,0,0,1,0
47.0,0,1621992.0,27,6835.0,7.66,0.0,17.0,555,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,1,104165.0,13,8449.0,8.6,0.08,11.0,590,1,0,0,0,1,0,0,0,0,0,0,1,0,0
40.0,0,51337.0,20,7000.0,13.56,0.14,14.0,724,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32.0,0,85193.0,8,13000.0,7.63,0.15,9.0,658,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23.0,0,95036.0,0,13952.0,13.04,0.15,3.0,702,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,1,104839.0,2,16183.0,11.29,0.15,5.0,641,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31.0,1,163187.0,7,3574.0,13.13,0.02,9.0,553,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,1,106427.0,0,6727.0,11.43,0.06,4.0,575,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,1,59690.0,3,10000.0,14.94,0.17,4.0,651,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,1,99234.0,1,14484.0,7.89,0.15,3.0,559,1,0,1,0,0,0,0,0,1,1,0,0,0,0
29.0,0,51453.0,7,11300.0,10.0,0.22,5.0,679,1,0,0,0,1,0,0,0,1,0,0,0,0,0
24.0,0,133247.0,2,12000.0,10.68,0.09,3.0,602,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23.0,0,60888.0,1,7500.0,9.33,0.12,4.0,633,1,0,1,0,0,0,0,0,1,0,0,0,0,1
28.0,1,217215.0,6,15081.0,12.23,0.07,10.0,653,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24.0,0,25489.0,3,6033.0,15.84,0.24,5.0,523,1,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,1,116031.0,1,20000.0,11.06,0.17,4.0,621,1,0,1,0,0,0,0,0,0,1,0,0,0,0
34.0,1,91099.0,10,4000.0,13.92,0.04,7.0,661,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,0,50274.0,0,6461.0,11.16,0.13,4.0,590,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1,61141.0,0,10000.0,9.88,0.16,4.0,572,1,0,0,0,1,0,0,0,0,0,0,0,0,1
30.0,0,83584.0,4,20000.0,9.41,0.24,6.0,665,1,0,1,0,0,0,0,0,0,0,0,0,0,0
